Time CPU_mW GPU_mW Total_mW
69480 509 0 509
69490 436 0 436
69500 345 0 345
69510 406 0 406
69520 753 0 753
69530 1110 0 1110
69540 953 0 953
69550 627 0 627
69560 1103 0 1103
69570 1233 0 1233
69580 2040 153 2193
69590 995 0 995
69600 734 0 734
69610 806 0 806
69620 495 248 743
69630 490 0 490
69640 307 0 307
69650 417 0 417
69660 403 0 403
69670 370 0 370
69680 348 0 348
69690 307 0 307
69700 505 0 505
69710 1190 0 1190
69720 1248 0 1248
69730 906 0 906
69740 849 0 849
69750 881 0 881
69760 644 0 644
69770 564 0 564
69780 391 0 391
69790 368 0 368
69800 743 0 743
69810 1101 52 1153
69820 2166 106 2272
69830 1197 0 1197
69840 1167 0 1167
69850 681 0 681
69860 655 0 655
69870 914 0 914
69880 639 0 639
69890 790 0 790
69900 1137 0 1137
69910 1072 0 1072
69920 885 0 885
69930 913 0 913
69940 778 0 778
69950 806 0 806
69960 914 0 914
69970 928 0 928
69980 866 0 866
69990 958 0 958
70000 1835 0 1835
70010 1607 0 1607
70020 1255 109 1364
70030 1059 0 1059
70040 1097 0 1097
70050 1110 0 1110
70060 1201 0 1201
70070 1550 0 1550
70080 1369 0 1369
70090 1456 0 1456
70100 1558 208 1766
70110 1441 0 1441
70120 1503 0 1503
70130 1481 0 1481
70140 1692 0 1692
70150 2032 0 2032
70160 2112 0 2112
70170 1843 0 1843
70180 2155 0 2155
70190 1795 0 1795
70200 2210 0 2210
70210 1818 0 1818
70220 2207 0 2207
70230 2463 0 2463
70240 3424 0 3424
70250 3388 0 3388
70260 3274 0 3274
70270 3432 0 3432
70280 2750 0 2750
70290 4005 0 4005
70300 4132 0 4132
70310 4583 0 4583
70320 4475 0 4475
70330 3927 0 3927
70340 3817 0 3817
70350 3248 0 3248
70360 4472 0 4472
70370 4913 62 4975
70380 4329 115 4445
70390 4302 0 4302
70400 4570 0 4570
70410 2818 0 2818
70420 1086 0 1086
70430 710 0 710
70440 803 0 803
70450 779 0 779
70460 872 0 872
70470 793 0 793
70480 656 0 656
70490 480 0 480
70500 514 0 514
70510 1125 0 1125
70520 941 0 941
70530 364 0 364
70540 529 0 529
70550 416 0 416
70560 416 0 416
70570 419 0 419
70580 717 0 717
70590 822 0 822
70600 871 0 871
70610 814 0 814
70620 597 0 597
70630 421 0 421
70640 749 0 749
70650 887 0 887
70660 984 0 984
70670 968 0 968
70680 816 0 816
70690 742 0 742
70700 640 0 640
70710 468 0 468
70720 668 0 668
70730 522 0 522
70740 727 0 727
70750 806 0 806
70760 521 0 521
70770 532 0 532
70780 574 0 574
70790 626 0 626
70800 677 0 677
70810 691 0 691
70820 635 0 635
70830 535 0 535
70840 313 0 313
70850 307 0 307
70860 428 0 428
70870 357 0 357
70880 350 0 350
70890 322 0 322
70900 479 0 479
70910 586 0 586
70920 346 0 346
70930 513 0 513
70940 309 0 309
70950 305 0 305
70960 356 0 356
70970 362 0 362
70980 430 0 430
70990 364 0 364
71000 318 0 318
71010 264 0 264
71020 321 0 321
71030 361 0 361
71040 254 0 254
71050 530 0 530
71060 357 0 357
71070 373 0 373
71080 631 0 631
71090 389 0 389
71100 477 0 477
71110 532 0 532
71120 698 0 698
71130 582 0 582
71140 481 0 481
71150 405 0 405
71160 452 0 452
71170 726 0 726
71180 703 0 703
71190 1598 0 1598
71200 1459 0 1459
71210 1645 0 1645
71220 2296 0 2296
71230 975 0 975
71240 1373 0 1373
71250 815 0 815
71260 823 0 823
71270 695 0 695
71280 483 0 483
71290 891 0 891
71300 2388 0 2388
71310 1658 0 1658
71320 1903 59 1963
71330 2305 173 2478
71340 632 0 632
71350 673 0 673
71360 654 0 654
71370 865 0 865
71380 456 0 456
71390 719 0 719
71400 1028 0 1028
71410 1627 0 1627
71420 1579 0 1579
71430 893 0 893
71440 330 0 330
71450 365 0 365
71460 646 0 646
71470 507 0 507
71480 472 0 472
71490 320 0 320
71500 411 0 411
71510 431 0 431
71520 478 0 478
71530 308 0 308
71540 713 0 713
71550 722 0 722
71560 472 0 472
71570 490 0 490
71580 362 0 362
71590 506 0 506
71600 450 0 450
71610 308 0 308
71620 712 0 712
71630 368 0 368
71640 567 0 567
71650 508 0 508
71660 320 0 320
71670 982 0 982
71680 1465 0 1465
71690 1520 0 1520
71700 396 0 396
71710 484 0 484
71720 600 0 600
71730 487 0 487
71740 508 0 508
71750 402 0 402
71760 418 0 418
71770 404 0 404
71780 659 0 659
71790 903 0 903
71800 484 0 484
71810 406 0 406
71820 473 0 473
71830 454 0 454
71840 362 0 362
71850 468 0 468
71860 371 0 371
71870 258 0 258
71880 652 0 652
71890 1005 0 1005
71900 1269 53 1322
71910 931 414 1345
71920 687 0 687
71930 785 0 785
71940 387 0 387
71950 449 0 449
71960 767 0 767
71970 1799 103 1901
71980 1906 0 1906
71990 1920 0 1920
72000 2721 0 2721
72010 2773 0 2773
72020 957 225 1183
72030 668 0 668
72040 618 0 618
72050 437 0 437
72060 409 0 409
72070 1409 188 1597
72080 1674 108 1782
72090 839 0 839
72100 1007 0 1007
72110 1718 0 1718
72120 1897 0 1897
72130 1905 119 2024
72140 2612 0 2612
72150 1154 0 1154
72160 2890 0 2890
72170 6234 227 6461
72180 5533 0 5533
72190 2821 256 3077
72200 2139 194 2334
72210 1727 256 1983
72220 1583 380 1963
72230 3009 256 3265
72240 2562 244 2806
72250 1182 225 1407
72260 1082 228 1310
72270 975 459 1433
72280 1251 185 1437
72290 1090 218 1309
72300 1112 278 1390
72310 1216 212 1428
72320 835 196 1031
72330 795 0 795
72340 957 0 957
72350 992 0 992
72360 598 435 1032
72370 556 0 556
72380 442 0 442
72390 445 0 445
72400 385 0 385
72410 310 0 310
72420 307 0 307
72430 483 0 483
72440 322 0 322
72450 1038 0 1038
72460 546 0 546
72470 373 0 373
72480 548 0 548
72490 346 0 346
72500 508 0 508
72510 351 0 351
72520 462 0 462
72530 553 0 553
72540 659 203 862
72550 321 0 321
72560 446 0 446
72570 308 0 308
72580 561 0 561
72590 772 0 772
72600 319 0 319
72610 359 0 359
72620 318 0 318
72630 321 0 321
72640 534 0 534
72650 615 0 615
72660 406 0 406
72670 452 0 452
72680 361 0 361
72690 373 0 373
72700 478 0 478
72710 815 0 815
72720 850 0 850
72730 819 193 1012
72740 608 0 608
72750 640 0 640
72760 919 0 919
72770 1011 0 1011
72780 725 0 725
72790 1026 0 1026
72800 780 0 780
72810 559 0 559
72820 806 0 806
72830 935 0 935
72840 1277 0 1277
72850 1381 0 1381
72860 1962 0 1962
72870 2782 0 2782
72880 2956 0 2956
72890 3069 0 3069
72900 2334 0 2334
72910 1318 0 1318
72920 972 0 972
72930 892 0 892
72940 886 0 886
72950 766 0 766
72960 550 0 550
72970 630 0 630
72980 1149 0 1149
72990 1341 0 1341
73000 2063 0 2063
73010 2872 56 2929
73020 1845 0 1845
73030 1271 0 1271
73040 1339 0 1339
73050 1359 0 1359
73060 881 0 881
73070 1068 0 1068
73080 1369 0 1369
73090 1359 0 1359
73100 1230 0 1230
73110 1670 0 1670
73120 1671 0 1671
73130 2084 0 2084
73140 2853 0 2853
73150 2471 0 2471
73160 2759 0 2759
73170 2809 0 2809
73180 1564 0 1564
73190 1605 0 1605
73200 1149 0 1149
73210 1027 0 1027
73220 790 0 790
73230 773 0 773
73240 779 0 779
73250 764 0 764
73260 1285 0 1285
73270 1480 0 1480
73280 1912 0 1912
73290 1324 0 1324
73300 921 0 921
73310 860 0 860
73320 788 0 788
73330 746 0 746
73340 575 0 575
73350 700 0 700
73360 528 0 528
73370 502 0 502
73380 849 159 1009
73390 668 0 668
73400 925 0 925
73410 803 753 1555
73420 812 0 812
73430 774 290 1064
73440 616 154 769
73450 734 157 892
73460 786 262 1048
73470 522 104 627
73480 535 107 642
73490 557 152 708
73500 562 153 715
73510 1027 154 1181
73520 986 311 1298
73530 842 0 842
73540 703 0 703
73550 696 0 696
73560 667 0 667
73570 535 0 535
73580 692 0 692
73590 533 0 533
73600 405 0 405
73610 304 0 304
73620 415 0 415
73630 317 0 317
73640 361 0 361
73650 417 0 417
73660 524 0 524
73670 898 0 898
73680 717 0 717
73690 575 0 575
73700 462 0 462
73710 367 0 367
73720 372 0 372
73730 484 0 484
73740 654 151 805
73750 639 295 934
73760 452 50 503
73770 315 0 315
73780 409 153 563
73790 252 0 252
73800 429 107 536
73810 197 0 197
73820 270 0 270
73830 204 0 204
73840 251 0 251
73850 205 0 205
73860 258 0 258
73870 212 0 212
73880 262 0 262
73890 215 0 215
73900 312 0 312
73910 212 159 371
73920 433 0 433
73930 418 105 523
73940 265 0 265
73950 349 150 499
73960 430 54 484
73970 337 0 337
73980 269 0 269
73990 326 326 652
74000 292 0 292
74010 304 0 304
74020 199 0 199
74030 359 0 359
74040 264 0 264
74050 261 0 261
74060 205 0 205
74070 382 0 382
74080 320 0 320
74090 202 0 202
74100 298 0 298
74110 205 0 205
74120 338 0 338
74130 344 0 344
74140 198 0 198
74150 244 0 244
74160 207 0 207
74170 202 0 202
74180 373 0 373
74190 689 0 689
74200 609 507 1116
74210 259 0 259
74220 357 0 357
74230 299 0 299
74240 430 0 430
74250 455 0 455
74260 253 0 253
74270 459 0 459
74280 307 0 307
74290 415 0 415
74300 346 0 346
74310 216 0 216
74320 270 0 270
74330 234 0 234
74340 251 0 251
74350 242 0 242
74360 144 0 144
74370 260 0 260
74380 216 0 216
74390 470 0 470
74400 531 0 531
74410 559 0 559
74420 719 0 719
74430 201 0 201
74440 347 0 347
74450 289 0 289
74460 236 0 236
74470 245 0 245
74480 213 0 213
74490 262 0 262
74500 212 0 212
74510 426 0 426
74520 631 0 631
74530 606 0 606
74540 404 0 404
74550 211 0 211
74560 266 0 266
74570 217 0 217
74580 269 0 269
74590 215 0 215
74600 212 0 212
74610 266 0 266
74620 269 0 269
74630 453 0 453
74640 218 0 218
74650 263 0 263
74660 536 0 536
74670 475 0 475
74680 466 363 829
74690 476 159 635
74700 602 351 952
74710 478 335 813
74720 590 107 697
74730 397 149 547
74740 362 311 673
74750 468 156 624
74760 424 0 424
74770 442 295 736
74780 530 159 689
74790 485 291 775
74800 309 0 309
74810 270 0 270
74820 371 0 371
74830 210 0 210
74840 204 0 204
74850 249 0 249
74860 151 0 151
74870 254 0 254
74880 242 0 242
74890 460 0 460
74900 370 0 370
74910 380 54 435
74920 306 0 306
74930 303 0 303
74940 588 0 588
74950 948 0 948
74960 332 190 522
74970 272 0 272
74980 263 0 263
74990 259 0 259
75000 193 0 193
75010 340 0 340
75020 602 0 602
75030 427 190 617
75040 525 0 525
75050 649 0 649
75060 535 53 588
75070 310 155 465
75080 538 54 591
75090 360 0 360
75100 190 0 190
75110 452 0 452
75120 830 0 830
75130 648 295 943
75140 334 278 612
75150 159 0 159
75160 338 0 338
75170 237 0 237
75180 384 0 384
75190 657 0 657
75200 564 0 564
75210 318 0 318
75220 217 0 217
75230 498 0 498
75240 363 0 363
75250 450 150 600
75260 698 0 698
75270 677 395 1071
75280 380 0 380
75290 287 0 287
75300 406 0 406
75310 266 0 266
75320 320 0 320
75330 268 0 268
75340 243 0 243
75350 261 0 261
75360 248 0 248
75370 202 0 202
75380 203 0 203
75390 209 0 209
75400 367 0 367
75410 196 0 196
75420 268 0 268
75430 198 0 198
75440 263 0 263
75450 207 0 207
75460 922 0 922
75470 1417 0 1417
75480 1223 0 1223
75490 1780 0 1780
75500 2522 0 2522
75510 5892 116 6008
75520 5322 549 5871
75530 4540 0 4540
75540 800 0 800
75550 526 473 999
75560 431 0 431
75570 555 0 555
75580 622 0 622
75590 274 0 274
75600 257 0 257
75610 720 0 720
75620 569 0 569
75630 391 0 391
75640 257 0 257
75650 336 0 336
75660 183 0 183
75670 250 0 250
75680 320 0 320
75690 297 0 297
75700 307 0 307
75710 758 202 960
75720 783 0 783
75730 518 0 518
75740 605 0 605
75750 374 0 374
75760 530 0 530
75770 667 0 667
75780 603 0 603
75790 574 0 574
75800 588 0 588
75810 411 0 411
75820 312 0 312
75830 367 0 367
75840 373 0 373
75850 389 0 389
75860 381 0 381
75870 426 0 426
75880 461 0 461
75890 345 0 345
75900 369 0 369
75910 377 0 377
75920 246 0 246
75930 309 0 309
75940 311 0 311
75950 411 0 411
75960 359 0 359
75970 363 0 363
75980 410 0 410
75990 253 0 253
76000 255 0 255
76010 419 0 419
76020 161 0 161
76030 309 0 309
76040 364 0 364
76050 396 0 396
76060 548 0 548
76070 340 0 340
76080 552 0 552
76090 202 0 202
76100 314 0 314
76110 306 0 306
76120 254 0 254
76130 257 0 257
76140 193 0 193
76150 250 0 250
76160 307 0 307
76170 405 0 405
76180 388 0 388
76190 306 0 306
76200 355 0 355
76210 305 0 305
76220 861 0 861
76230 946 0 946
76240 532 0 532
76250 769 0 769
76260 760 0 760
76270 783 0 783
76280 737 0 737
76290 590 0 590
76300 603 0 603
76310 746 0 746
76320 675 0 675
76330 627 0 627
76340 507 0 507
76350 642 0 642
76360 522 0 522
76370 532 0 532
76380 468 0 468
76390 620 0 620
76400 584 0 584
76410 694 0 694
76420 683 0 683
76430 688 0 688
76440 776 0 776
76450 401 0 401
76460 712 0 712
76470 1081 0 1081
76480 1616 0 1616
76490 4808 283 5091
76500 4055 188 4242
76510 4430 0 4430
76520 5563 0 5563
76530 5747 299 6046
76540 2971 0 2971
76550 3560 0 3560
76560 3657 120 3777
76570 5531 0 5531
76580 6642 235 6878
76590 5275 0 5275
76600 5233 0 5233
76610 4364 0 4364
76620 4468 0 4468
76630 4933 0 4933
76640 4524 0 4524
76650 6981 0 6981
76660 7162 0 7162
76670 6320 0 6320
76680 5651 0 5651
76690 6329 0 6329
76700 5134 0 5134
76710 6162 0 6162
76720 6260 102 6362
76730 6735 0 6735
76740 7385 0 7385
76750 6684 0 6684
76760 5496 0 5496
76770 4560 0 4560
76780 4849 0 4849
76790 5206 0 5206
76800 4616 0 4616
76810 4964 0 4964
76820 4344 0 4344
76830 3783 0 3783
76840 3630 0 3630
76850 5421 0 5421
76860 6420 0 6420
76870 5820 0 5820
76880 5785 0 5785
76890 5793 0 5793
76900 5707 0 5707
76910 5381 0 5381
76920 5285 0 5285
76930 5397 0 5397
76940 5418 0 5418
76950 5335 0 5335
76960 6884 0 6884
76970 5816 0 5816
76980 5722 0 5722
76990 5565 0 5565
77000 5564 0 5564
77010 6549 0 6549
77020 3630 0 3630
77030 2506 0 2506
77040 4342 0 4342
77050 3251 0 3251
77060 3304 0 3304
77070 4249 312 4562
77080 4505 0 4505
77090 5677 0 5677
77100 4724 0 4724
77110 4651 0 4651
77120 4929 0 4929
77130 4553 0 4553
77140 4762 0 4762
77150 4705 0 4705
77160 4661 0 4661
77170 4974 0 4974
77180 5740 0 5740
77190 6102 0 6102
77200 6267 0 6267
77210 5971 0 5971
77220 6707 0 6707
77230 4922 0 4922
77240 5215 0 5215
77250 7842 0 7842
77260 7181 0 7181
77270 4571 0 4571
77280 5222 0 5222
77290 5853 0 5853
77300 6637 0 6637
77310 13292 0 13292
77320 12134 231 12366
77330 12827 0 12827
77340 6458 0 6458
77350 6706 0 6706
77360 6841 0 6841
77370 5414 0 5414
77380 4578 0 4578
77390 10007 0 10007
77400 12613 0 12613
77410 13070 0 13070
77420 8326 0 8326
77430 5484 0 5484
77440 4727 0 4727
77450 7753 0 7753
77460 7544 0 7544
77470 5079 0 5079
77480 4571 0 4571
77490 4608 0 4608
77500 4949 0 4949
77510 4943 0 4943
77520 4418 0 4418
77530 5095 0 5095
77540 12675 0 12675
77550 13176 0 13176
77560 9235 0 9235
77570 5602 0 5602
77580 5321 0 5321
77590 5477 0 5477
77600 7148 0 7148
77610 4776 0 4776
77620 4118 0 4118
77630 4008 0 4008
77640 4088 0 4088
77650 4900 0 4900
77660 4629 0 4629
77670 5016 0 5016
77680 5074 0 5074
77690 3425 0 3425
77700 4253 0 4253
77710 6783 102 6885
77720 4366 0 4366
77730 5750 293 6043
77740 5775 246 6021
77750 4600 0 4600
77760 5808 62 5870
77770 4602 0 4602
77780 5228 218 5446
77790 5397 245 5642
77800 4643 0 4643
77810 5600 487 6087
77820 6188 258 6446
77830 3933 231 4165
77840 3361 348 3708
77850 2856 351 3207
77860 1749 175 1924
77870 1360 146 1506
77880 1688 476 2164
77890 1984 113 2098
77900 1530 408 1938
77910 1273 232 1505
77920 1400 233 1633
77930 1545 373 1918
77940 1168 187 1355
77950 1266 105 1371
77960 1407 217 1624
77970 1870 455 2325
77980 1357 201 1559
77990 1315 219 1534
78000 1021 269 1290
78010 1072 107 1179
78020 950 53 1003
78030 994 50 1043
78040 1324 153 1477
78050 1358 54 1413
78060 1104 0 1104
78070 1162 0 1162
78080 1651 110 1761
78090 1397 56 1453
78100 1330 102 1432
78110 1464 52 1516
78120 1543 55 1598
78130 1217 55 1272
78140 1306 57 1363
78150 1678 56 1734
78160 1471 47 1518
78170 2032 56 2089
78180 2110 106 2216
78190 2784 53 2836
78200 2240 0 2240
78210 1056 0 1056
78220 1823 0 1823
78230 1920 0 1920
78240 1768 0 1768
78250 2010 0 2010
78260 3138 0 3138
78270 2571 0 2571
78280 2612 0 2612
78290 2773 0 2773
78300 3358 116 3474
78310 4532 113 4645
78320 4322 240 4562
78330 4794 102 4896
78340 2600 116 2715
78350 3390 265 3655
78360 5283 230 5512
78370 5296 56 5353
78380 3538 48 3587
78390 3930 121 4051
78400 2907 0 2907
78410 4781 64 4845
78420 4554 62 4615
78430 3861 52 3914
78440 4280 61 4341
78450 4236 55 4291
78460 3281 60 3340
78470 1047 62 1108
78480 835 56 890
78490 710 109 819
78500 665 95 760
78510 530 0 530
78520 599 0 599
78530 650 54 704
78540 580 53 632
78550 966 0 966
78560 1069 0 1069
78570 2158 0 2158
78580 2772 0 2772
78590 3794 0 3794
78600 4753 0 4753
78610 4682 0 4682
78620 6268 0 6268
78630 4672 0 4672
78640 5565 0 5565
78650 5870 0 5870
78660 5656 301 5957
78670 4425 0 4425
78680 2268 0 2268
78690 1027 57 1084
78700 836 104 940
78710 349 0 349
78720 382 109 491
78730 308 51 360
78740 406 101 507
78750 243 0 243
78760 237 47 284
78770 299 50 349
78780 247 49 296
78790 322 54 375
78800 748 107 855
78810 878 0 878
78820 1324 0 1324
78830 1938 0 1938
78840 2861 0 2861
78850 3992 0 3992
78860 4041 0 4041
78870 4078 0 4078
78880 1608 0 1608
78890 787 112 899
78900 861 0 861
78910 954 225 1179
78920 713 0 713
78930 344 0 344
78940 514 51 565
78950 307 0 307
78960 404 0 404
78970 312 0 312
78980 459 0 459
78990 454 0 454
79000 314 52 367
79010 508 51 559
79020 266 0 266
79030 376 0 376
79040 422 0 422
79050 265 0 265
79060 319 0 319
79070 618 0 618
79080 541 0 541
79090 619 143 761
79100 583 106 689
79110 702 50 752
79120 653 151 803
79130 755 101 856
79140 734 0 734
79150 917 108 1024
79160 923 54 977
79170 530 0 530
79180 796 106 902
79190 806 50 857
79200 558 51 609
79210 616 47 663
79220 689 46 735
79230 1072 107 1179
79240 1144 109 1253
79250 1054 53 1107
79260 986 0 986
79270 611 102 713
79280 631 0 631
79290 562 102 665
79300 738 53 791
79310 684 49 732
79320 692 53 745
79330 962 51 1013
79340 483 97 579
79350 448 99 547
79360 429 54 483
79370 975 0 975
79380 1179 0 1179
79390 1386 0 1386
79400 2114 0 2114
79410 3062 0 3062
79420 3966 0 3966
79430 4453 0 4453
79440 4538 0 4538
79450 4470 0 4470
79460 2442 0 2442
79470 1181 118 1299
79480 1065 0 1065
79490 969 0 969
79500 792 0 792
79510 1081 0 1081
79520 601 0 601
79530 650 0 650
79540 601 0 601
79550 291 0 291
79560 294 0 294
79570 308 0 308
79580 351 0 351
79590 291 0 291
79600 203 0 203
79610 205 0 205
79620 260 0 260
79630 476 0 476
79640 535 0 535
79650 390 0 390
79660 212 0 212
79670 348 0 348
79680 268 0 268
79690 317 0 317
79700 212 0 212
79710 213 0 213
79720 207 0 207
79730 245 0 245
79740 237 0 237
79750 215 0 215
79760 147 0 147
79770 290 0 290
79780 286 0 286
79790 241 0 241
79800 253 0 253
79810 206 0 206
79820 150 0 150
79830 316 0 316
79840 157 0 157
79850 206 0 206
79860 203 0 203
79870 252 0 252
79880 203 0 203
79890 251 0 251
79900 305 0 305
79910 214 0 214
79920 314 0 314
79930 247 0 247
79940 243 0 243
79950 254 0 254
79960 154 0 154
79970 269 0 269
79980 217 0 217
79990 321 0 321

HTTP_START 1502
HTTP_END 1605
