Time CPU_mW GPU_mW Total_mW
42240 161 0 161
42250 160 0 160
42260 214 0 214
42270 208 0 208
42280 191 0 191
42290 158 0 158
42300 154 0 154
42310 212 0 212
42320 213 0 213
42330 214 0 214
42340 156 0 156
42350 242 0 242
42360 155 0 155
42370 103 0 103
42380 160 0 160
42390 217 0 217
42400 215 0 215
42410 106 0 106
42420 152 0 152
42430 314 0 314
42440 365 0 365
42450 359 0 359
42460 146 0 146
42470 150 0 150
42480 102 0 102
42490 274 0 274
42500 162 0 162
42510 145 0 145
42520 160 0 160
42530 160 0 160
42540 212 0 212
42550 208 0 208
42560 161 0 161
42570 215 0 215
42580 160 0 160
42590 209 0 209
42600 155 0 155
42610 103 0 103
42620 152 0 152
42630 192 0 192
42640 103 0 103
42650 244 0 244
42660 267 0 267
42670 156 0 156
42680 156 0 156
42690 159 0 159
42700 212 0 212
42710 161 0 161
42720 141 0 141
42730 199 0 199
42740 160 0 160
42750 152 0 152
42760 160 0 160
42770 154 0 154
42780 196 0 196
42790 362 0 362
42800 689 0 689
42810 212 0 212
42820 150 0 150
42830 215 0 215
42840 161 0 161
42850 147 0 147
42860 215 0 215
42870 154 0 154
42880 149 0 149
42890 152 0 152
42900 153 0 153
42910 207 0 207
42920 160 0 160
42930 157 0 157
42940 143 0 143
42950 200 0 200
42960 313 0 313
42970 161 0 161
42980 151 0 151
42990 158 0 158
43000 161 0 161
43010 154 0 154
43020 186 0 186
43030 154 0 154
43040 146 0 146
43050 145 0 145
43060 145 0 145
43070 153 0 153
43080 209 0 209
43090 156 0 156
43100 162 0 162
43110 146 0 146
43120 195 0 195
43130 216 0 216
43140 155 0 155
43150 154 0 154
43160 151 0 151
43170 244 0 244
43180 286 0 286
43190 262 0 262
43200 160 0 160
43210 154 0 154
43220 145 0 145
43230 152 0 152
43240 141 0 141
43250 141 0 141
43260 92 0 92
43270 160 0 160
43280 267 0 267
43290 103 0 103
43300 203 0 203
43310 214 0 214
43320 156 0 156
43330 205 0 205
43340 154 0 154
43350 203 0 203
43360 205 0 205
43370 202 0 202
43380 161 0 161
43390 154 0 154
43400 103 0 103
43410 211 0 211
43420 157 0 157
43430 198 0 198
43440 155 0 155
43450 160 0 160
43460 213 0 213
43470 449 0 449
43480 477 0 477
43490 431 0 431
43500 508 0 508
43510 513 0 513
43520 1092 0 1092
43530 1201 0 1201
43540 840 0 840
43550 455 0 455
43560 420 0 420
43570 353 0 353
43580 508 0 508
43590 660 0 660
43600 531 0 531
43610 520 0 520
43620 413 0 413
43630 662 0 662
43640 211 0 211
43650 585 0 585
43660 371 0 371
43670 468 0 468
43680 322 0 322
43690 273 0 273
43700 316 0 316
43710 212 0 212
43720 478 0 478
43730 374 0 374
43740 256 0 256
43750 381 0 381
43760 302 0 302
43770 252 0 252
43780 294 0 294
43790 202 0 202
43800 253 0 253
43810 303 0 303
43820 352 0 352
43830 251 0 251
43840 357 0 357
43850 343 0 343
43860 254 0 254
43870 250 0 250
43880 289 0 289
43890 303 0 303
43900 354 0 354
43910 318 0 318
43920 364 0 364
43930 415 0 467
43940 1318 0 1318
43950 1803 0 1803
43960 1955 0 1955
43970 470 0 470
43980 418 0 418
43990 457 0 457
44000 266 0 266
44010 306 0 306
44020 242 0 242
44030 351 0 351
44040 309 0 309
44050 209 0 209
44060 264 0 264
44070 260 0 260
44080 304 0 304
44090 453 0 453
44100 578 0 578
44110 681 0 681
44120 771 0 771
44130 853 0 853
44140 1194 0 1194
44150 1357 0 1357
44160 1272 0 1272
44170 1674 0 1674
44180 1683 0 1683
44190 1391 0 1391
44200 1363 0 1363
44210 3800 0 3800
44220 798 0 798
44230 853 0 853
44240 781 0 781
44250 772 0 772
44260 962 0 962
44270 1180 0 1180
44280 936 0 936
44290 838 0 838
44300 1400 0 1400
44310 1215 0 1215
44320 552 0 552
44330 415 0 415
44340 533 0 533
44350 407 0 407
44360 747 0 747
44370 516 0 516
44380 387 0 387
44390 390 0 390
44400 647 0 647
44410 530 0 530
44420 606 0 606
44430 631 0 631
44440 656 0 656
44450 532 0 532
44460 546 0 546
44470 626 0 626
44480 365 0 365
44490 301 0 301
44500 368 0 368
44510 258 0 258
44520 365 0 365
44530 315 0 315
44540 312 0 312
44550 464 0 464
44560 262 0 262
44570 300 0 300
44580 305 0 305
44590 357 0 357
44600 310 0 310
44610 317 0 317
44620 758 0 758
44630 805 0 805
44640 403 0 403
44650 310 0 310
44660 445 0 445
44670 412 0 412
44680 462 0 462
44690 393 0 393
44700 315 0 315
44710 353 0 353
44720 306 0 306
44730 397 0 397
44740 381 0 381
44750 303 0 303
44760 453 0 453
44770 767 0 767
44780 933 0 933
44790 1119 0 1119
44800 1837 0 1837
44810 2018 0 2018
44820 2615 0 2615
44830 3548 0 3548
44840 4040 0 4040
44850 4306 0 4306
44860 4254 0 4254
44870 4102 0 4102
44880 4144 0 4144
44890 4667 0 4667
44900 4588 0 4588
44910 4189 0 4189
44920 4673 0 4673
44930 4492 0 4492
44940 3729 0 3729
44950 2656 0 2656
44960 1341 0 1341
44970 861 0 861
44980 845 0 845
44990 917 0 917
45000 583 0 583
45010 669 0 669
45020 622 0 622
45030 577 0 577
45040 421 0 421
45050 351 0 351
45060 356 0 356
45070 307 0 307
45080 308 0 308
45090 460 0 460
45100 484 0 484
45110 303 0 303
45120 359 0 359
45130 350 0 350
45140 582 0 582
45150 618 0 618
45160 313 0 313
45170 312 0 312
45180 370 0 370
45190 305 0 305
45200 353 0 353
45210 352 0 352
45220 500 0 500
45230 258 0 258
45240 254 0 254
45250 627 0 627
45260 466 0 466
45270 301 0 301
45280 255 0 255
45290 253 0 253
45300 265 0 265
45310 306 0 306
45320 320 0 320
45330 252 0 252
45340 255 0 255
45350 202 0 202
45360 317 0 317
45370 267 0 267
45380 344 0 344
45390 306 0 306
45400 309 0 309
45410 260 0 260
45420 305 0 305
45430 315 0 315
45440 263 0 263
45450 346 0 346
45460 350 0 350
45470 353 0 353
45480 264 0 264
45490 302 0 302
45500 343 0 343
45510 247 0 247
45520 251 0 251
45530 255 0 255
45540 555 0 555
45550 322 0 322
45560 157 0 157
45570 150 0 150
45580 96 0 96
45590 193 0 193
45600 251 0 251
45610 455 0 455
45620 215 0 215
45630 151 0 151
45640 196 0 196
45650 147 0 147
45660 148 0 148
45670 147 0 147
45680 193 0 193
45690 144 0 144
45700 150 0 150
45710 153 0 153
45720 265 0 265
45730 97 0 97
45740 201 0 201
45750 157 0 157
45760 206 0 206
45770 157 0 157
45780 256 0 256
45790 166 0 166
45800 156 0 156
45810 209 0 209
45820 148 0 148
45830 207 0 207
45840 162 0 162
45850 212 0 212
45860 157 0 157
45870 158 0 158
45880 202 0 202
45890 152 0 152
45900 155 0 155
45910 151 0 151
45920 209 0 209
45930 198 0 198
45940 158 0 158
45950 213 0 213
45960 157 0 157
45970 201 0 201
45980 152 0 152
45990 254 0 254
46000 146 0 146
46010 97 0 97
46020 195 0 195
46030 146 0 146
46040 149 0 149
46050 205 0 205
46060 152 0 152
46070 155 0 155
46080 159 0 159
46090 209 0 209
46100 200 0 200
46110 252 0 252
46120 156 0 156
46130 150 0 150
46140 144 0 144
46150 202 0 202
46160 159 0 159
46170 157 0 157
46180 212 0 212
46190 153 0 153
46200 200 0 200
46210 101 0 101
46220 192 0 192
46230 200 0 200
46240 145 0 145
46250 153 0 153
46260 153 0 153
46270 151 0 151
46280 146 0 146
46290 199 0 199
46300 156 0 156
46310 152 0 152
46320 145 0 145
46330 140 0 140
46340 194 0 194
46350 201 0 201
46360 97 0 97
46370 97 0 97
46380 193 0 193
46390 303 0 303
46400 151 0 151
46410 199 0 199
46420 200 0 200
46430 199 0 199
46440 203 0 203
46450 102 0 102
46460 208 0 208
46470 151 0 151
46480 204 0 204
46490 155 0 155
46500 210 0 210
46510 150 0 150
46520 157 0 157
46530 211 0 211
46540 152 0 152
46550 158 0 158
46560 158 0 158
46570 152 0 152
46580 197 0 197
46590 213 0 213
46600 403 0 403
46610 627 105 732
46620 1007 168 1175
46630 443 0 443
46640 143 0 143
46650 192 0 192
46660 191 0 191
46670 98 0 98
46680 147 0 147
46690 97 0 97
46700 193 0 193
46710 94 0 94
46720 138 0 138
46730 294 0 294
46740 149 0 149
46750 235 0 235
46760 390 0 390
46770 140 0 140
46780 153 0 153
46790 211 0 211
46800 198 0 198
46810 156 0 156
46820 209 0 209
46830 201 0 201
46840 194 0 194
46850 191 0 191
46860 198 0 198
46870 156 0 156
46880 212 0 212
46890 158 0 158
46900 151 0 151
46910 200 0 200
46920 150 0 150
46930 201 0 201
46940 194 0 194
46950 157 0 157
46960 210 0 210
46970 200 0 200
46980 151 0 151
46990 145 0 145
47000 196 0 196
47010 159 0 159
47020 145 0 145
47030 97 0 97
47040 194 0 194
47050 193 0 193
47060 190 0 190
47070 146 0 146
47080 149 0 149
47090 156 0 156
47100 157 0 157
47110 192 0 192
47120 201 0 201
47130 152 0 152
47140 150 0 150
47150 192 0 192
47160 143 0 143
47170 203 0 203
47180 97 0 97
47190 201 0 201
47200 151 0 151
47210 152 0 152
47220 152 0 152
47230 197 0 197
47240 205 0 205
47250 201 0 201
47260 149 0 149
47270 210 0 210
47280 506 0 506
47290 149 0 149
47300 264 0 264
47310 148 0 148
47320 203 0 203
47330 158 0 158
47340 200 0 200
47350 159 0 159
47360 209 0 209
47370 151 0 151
47380 149 0 149
47390 252 0 252
47400 396 0 396
47410 405 0 405
47420 201 0 201
47430 101 0 101
47440 207 52 259
47450 204 0 204
47460 157 0 157
47470 210 0 210
47480 158 0 158
47490 252 0 252
47500 151 0 151
47510 203 0 203
47520 153 0 153
47530 152 0 152
47540 250 0 250
47550 151 0 151
47560 202 0 202
47570 152 0 152
47580 152 0 152
47590 150 0 150
47600 143 0 143
47610 190 0 190
47620 154 0 154
47630 208 0 208
47640 153 0 153
47650 144 0 144
47660 197 0 197
47670 156 0 156
47680 102 0 102
47690 245 0 245
47700 156 0 156
47710 158 0 158
47720 212 0 212
47730 209 0 209
47740 212 0 212
47750 212 0 212
47760 144 0 144
47770 193 0 193
47780 151 0 151
47790 210 0 210
47800 145 0 145
47810 197 0 197
47820 157 0 157
47830 152 0 152
47840 192 0 192
47850 157 0 157
47860 150 0 150
47870 147 0 147
47880 210 0 210
47890 151 0 151
47900 153 0 153
47910 153 0 153
47920 150 0 150
47930 210 0 210
47940 195 0 195
47950 206 0 206
47960 154 0 154
47970 159 0 159
47980 157 0 157
47990 204 0 204
48000 144 0 144
48010 148 0 148
48020 207 0 207
48030 152 0 152
48040 151 0 151
48050 159 0 159
48060 203 0 203
48070 152 0 152
48080 202 0 202
48090 154 0 154
48100 161 0 161
48110 161 0 161
48120 208 0 208
48130 141 0 141
48140 254 0 254
48150 156 0 156
48160 103 0 103
48170 207 0 207
48180 144 0 144
48190 148 0 148
48200 155 0 155
48210 209 0 209
48220 161 0 161
48230 154 0 154
48240 209 0 209
48250 156 0 156
48260 161 0 161
48270 145 0 145
48280 200 0 200
48290 160 0 160
48300 154 0 154
48310 152 0 152
48320 214 0 214
48330 157 0 157
48340 156 0 156
48350 206 0 206
48360 154 0 154
48370 96 0 96
48380 151 0 151
48390 208 0 208
48400 216 0 216
48410 147 0 147
48420 145 0 145
48430 145 0 145
48440 207 0 207
48450 98 0 98
48460 254 0 254
48470 159 0 159
48480 99 0 99
48490 146 0 146
48500 248 0 248
48510 294 0 294
48520 160 0 160
48530 213 0 213
48540 160 0 160
48550 160 0 160
48560 154 0 154
48570 146 0 146
48580 93 0 93
48590 252 0 252
48600 156 0 156
48610 148 0 148
48620 154 0 154
48630 210 0 210
48640 161 0 161
48650 207 0 207
48660 205 0 205
48670 156 0 156
48680 163 0 163
48690 217 0 217
48700 162 0 162
48710 145 0 145
48720 91 0 91
48730 94 0 94
48740 152 0 152
48750 144 0 144
48760 146 0 146
48770 160 0 160
48780 161 0 161
48790 157 0 157
48800 151 0 151
48810 205 0 205
48820 192 0 192
48830 96 0 96
48840 200 0 200
48850 156 0 156
48860 190 0 190
48870 155 0 155
48880 154 0 154
48890 210 0 210
48900 159 0 159
48910 142 0 142
48920 143 0 143
48930 214 0 214
48940 98 0 98
48950 171 0 171
48960 103 0 103
48970 184 0 184
48980 152 0 152
48990 151 0 151
49000 207 0 207
49010 200 0 200
49020 214 0 214
49030 105 0 105
49040 158 0 158
49050 215 0 215
49060 158 0 158
49070 145 0 145
49080 150 0 150
49090 148 0 148
49100 144 0 144
49110 208 0 208
49120 155 0 155
49130 153 0 153
49140 152 0 152
49150 216 0 216
49160 260 0 260
49170 160 0 160
49180 153 0 153
49190 156 0 156
49200 208 0 208
49210 158 0 158
49220 162 0 162
49230 153 0 153
49240 145 0 145
49250 196 0 196
49260 102 0 102
49270 205 0 205
49280 192 0 192
49290 231 0 231
49300 146 0 146
49310 154 0 154
49320 157 0 157
49330 205 0 205
49340 152 0 152
49350 163 0 163
49360 152 0 152
49370 194 0 194
49380 103 0 103
49390 204 0 204
49400 197 0 197
49410 161 0 161
49420 210 0 210
49430 206 0 206
49440 102 0 102
49450 154 0 154
49460 141 0 141
49470 153 0 153
49480 204 0 204
49490 156 0 156
49500 204 0 204
49510 201 0 201
49520 166 0 166
49530 206 0 206
49540 156 0 156
49550 104 0 104
49560 268 0 268
49570 152 0 152
49580 156 0 156
49590 103 0 103
49600 210 0 210
49610 152 0 152
49620 205 0 205
49630 151 0 151
49640 152 0 152
49650 103 0 103
49660 205 0 205
49670 204 0 204
49680 156 0 156
49690 155 0 155
49700 161 0 161
49710 215 0 215
49720 160 0 160
49730 161 0 161
49740 213 0 213
49750 153 0 153
49760 165 0 165
49770 269 0 269
49780 103 0 103
49790 215 0 215
49800 142 0 142
49810 152 0 152
49820 204 0 204
49830 154 0 154
49840 154 0 154
49850 199 0 199
49860 154 0 154
49870 155 0 155
49880 208 0 208
49890 156 0 156
49900 164 0 164
49910 210 0 210
49920 154 0 154
49930 200 0 200
49940 161 0 161
49950 158 0 158
49960 195 0 195
49970 155 0 155
49980 152 0 152
49990 214 0 214
50000 163 0 163
50010 164 0 164
50020 209 0 209
50030 156 0 156
50040 205 0 205
50050 161 0 161
50060 152 0 152
50070 270 0 270
50080 160 0 160
50090 159 0 159
50100 157 0 157
50110 158 0 158
50120 154 0 154
50130 192 0 192
50140 161 0 161
50150 212 0 212
50160 156 0 156
50170 146 0 146
50180 237 0 237
50190 199 0 199
50200 160 0 160
50210 195 0 195
50220 149 0 149
50230 161 0 161
50240 261 0 261
50250 155 0 155
50260 104 0 104
50270 209 0 209
50280 144 0 144
50290 202 0 202
50300 204 0 204
50310 160 0 160
50320 161 0 161
50330 205 0 205
50340 103 0 103
50350 202 0 202
50360 104 0 104
50370 203 0 203
50380 151 0 151
50390 148 0 148
50400 213 0 213
50410 154 0 154
50420 158 0 158
50430 217 0 217
50440 153 0 153
50450 220 0 220
50460 215 0 215
50470 157 0 157
50480 162 0 162
50490 107 0 107
50500 249 0 249
50510 157 0 157
50520 144 0 144
50530 152 0 152
50540 160 0 160
50550 251 0 251
50560 153 0 153
50570 157 0 157
50580 158 0 158
50590 215 0 215
50600 102 0 102
50610 210 0 210
50620 156 0 156
50630 155 0 155
50640 206 0 206
50650 159 0 159
50660 303 0 303
50670 409 0 409
50680 589 0 589
50690 1202 0 1202
50700 1129 0 1129
50710 654 0 654
50720 377 0 377
50730 849 0 849
50740 1116 0 1116
50750 1942 0 1942
50760 2189 0 2189
50770 2691 0 2691
50780 358 0 358
50790 1363 178 1541
50800 496 0 496
50810 2333 0 2333
50820 348 116 464
50830 425 0 425
50840 102 0 102
50850 200 0 200
50860 267 0 267
50870 213 0 213
50880 248 0 248
50890 159 0 159
50900 382 0 382
50910 164 0 164
50920 208 0 208
50930 205 0 205
50940 252 0 252
50950 164 0 164
50960 209 0 209
50970 267 0 267
50980 211 0 211
50990 216 0 216
51000 211 0 211
51010 226 0 226
51020 203 0 203
51030 196 0 196
51040 257 0 257
51050 209 0 209
51060 160 0 160
51070 161 0 161
51080 338 0 338
51090 158 0 158
51100 202 0 202
51110 216 0 216
51120 215 0 215
51130 206 0 206
51140 155 0 155
51150 213 0 213
51160 152 0 152
51170 190 0 190
51180 252 0 252
51190 155 0 155
51200 154 0 154
51210 213 0 213
51220 261 0 261
51230 266 0 266
51240 207 0 207
51250 209 0 209
51260 158 0 158
51270 302 0 302
51280 267 0 267
51290 260 0 260
51300 160 0 160
51310 147 0 147
51320 210 0 210
51330 154 0 154
51340 150 0 150
51350 204 0 204
51360 158 0 158
51370 162 0 162
51380 215 0 215
51390 161 0 161
51400 105 0 105
51410 255 0 255
51420 160 0 160
51430 216 0 216
51440 102 0 102
51450 205 0 205
51460 159 0 159
51470 158 0 158
51480 207 0 207
51490 154 0 154
51500 151 0 151
51510 214 0 214
51520 154 0 154
51530 154 0 154
51540 216 0 216
51550 147 0 147
51560 207 0 207
51570 158 0 158
51580 161 0 161
51590 155 0 155
51600 240 0 240
51610 211 0 211
51620 146 0 146
51630 153 0 153
51640 149 0 149
51650 151 0 151
51660 153 0 153
51670 97 0 97
51680 143 0 143
51690 153 0 153
51700 148 0 148
51710 147 0 147
51720 212 0 212
51730 207 0 207
51740 144 0 144
51750 153 0 153
51760 211 0 211
51770 206 0 206
51780 157 0 157
51790 104 0 104
51800 199 0 199
51810 153 0 153
51820 94 0 94
51830 188 0 188
51840 153 0 153
51850 206 0 206
51860 162 0 162
51870 145 0 145
51880 195 0 195
51890 161 0 161
51900 158 0 158
51910 147 0 147
51920 160 0 160
51930 154 0 154
51940 195 0 195
51950 161 0 161
51960 261 0 261
51970 266 0 266
51980 162 0 162
51990 157 0 157
52000 204 0 204
52010 108 0 108
52020 156 0 156
52030 150 0 150
52040 204 0 204
52050 213 0 213
52060 95 0 95
52070 145 0 145
52080 190 0 190
52090 148 0 148
52100 207 0 207
52110 104 0 104
52120 205 0 205
52130 206 0 206
52140 105 0 105
52150 200 0 200
52160 164 0 164
52170 216 0 216
52180 161 0 161
52190 160 0 160
52200 206 0 206
52210 153 0 153
52220 159 0 159
52230 213 0 213
52240 215 0 215
52250 162 0 162
52260 102 0 102
52270 205 0 205
52280 191 0 191
52290 152 0 152
52300 195 0 195
52310 150 0 150
52320 161 0 161
52330 215 0 215
52340 162 0 162
52350 154 0 154
52360 206 0 206
52370 162 0 162
52380 152 0 152
52390 197 0 197
52400 150 0 150
52410 257 0 257
52420 204 51 255
52430 154 0 154
52440 149 0 149
52450 455 0 455
52460 868 0 868
52470 1105 0 1105
52480 1575 0 1575
52490 1975 0 1975
52500 3074 0 3074
52510 3709 0 3709
52520 3956 0 3956
52530 4399 0 4399
52540 3901 0 3901
52550 4066 0 4066
52560 4572 0 4572
52570 4370 0 4370
52580 4299 0 4299
52590 4001 0 4001
52600 4517 0 4517
52610 3852 0 3852
52620 1275 0 1275
52630 630 0 630
52640 841 0 841
52650 904 0 904
52660 448 0 448
52670 264 0 264
52680 364 0 364
52690 304 0 304
52700 263 0 263
52710 319 0 319
52720 260 0 260
52730 316 0 316
52740 217 0 217
52750 261 0 261
52760 316 0 316
52770 340 0 340
52780 301 0 301
52790 263 0 263
52800 213 0 213
52810 213 0 213
52820 214 0 214
52830 214 0 214
52840 157 0 157
52850 153 0 153
52860 202 0 202
52870 144 0 144
52880 148 0 148
52890 215 0 215
52900 161 0 161
52910 154 0 154
52920 243 0 243
52930 152 0 152
52940 204 0 204
52950 100 0 100
52960 187 0 187
52970 146 0 146
52980 262 0 262
52990 166 0 166
53000 104 0 104
53010 201 0 201
53020 102 0 102
53030 255 0 255
53040 102 0 102
53050 215 0 215
53060 159 0 159
53070 198 0 198
53080 246 0 246
53090 153 0 153
53100 154 0 154
53110 200 0 200
53120 146 0 146
53130 143 0 143
53140 214 0 214
53150 147 0 147
53160 207 0 207
53170 161 0 161
53180 161 0 161
53190 213 0 213
53200 152 0 152
53210 152 0 152
53220 156 0 156
53230 167 0 167
53240 189 0 189
53250 154 0 154
53260 96 0 96
53270 192 0 192
53280 149 0 149
53290 207 0 207
53300 155 0 155
53310 155 0 155
53320 195 0 195
53330 199 0 199
53340 213 0 213
53350 147 0 147
53360 150 0 150
53370 152 0 152
53380 150 0 150
53390 152 0 152
53400 196 0 196
53410 140 0 140
53420 152 0 152
53430 209 0 209
53440 158 0 158
53450 161 0 161
53460 191 0 191
53470 48 0 48
53480 195 0 195
53490 153 0 153
53500 206 0 206
53510 162 0 162
53520 204 0 204
53530 146 0 146
53540 218 0 218
53550 102 0 102
53560 157 0 157
53570 153 0 153
53580 194 0 194
53590 153 0 153
53600 151 0 151
53610 155 0 155
53620 207 0 207
53630 162 0 162
53640 160 0 160
53650 214 0 214
53660 157 0 157
53670 255 0 255
53680 160 0 160
53690 205 0 205
53700 216 0 216
53710 151 0 151
53720 156 0 156
53730 195 0 195
53740 96 0 96
53750 154 0 154
53760 206 0 206
53770 104 0 104
53780 200 0 200
53790 157 0 157
53800 214 0 214
53810 216 0 216
53820 106 0 106
53830 153 0 153
53840 255 0 255
53850 210 0 210
53860 162 0 162
53870 209 0 209
53880 102 0 102
53890 206 0 206
53900 158 0 158
53910 157 0 157
53920 211 0 211
53930 154 0 154
53940 154 0 154
53950 159 0 159
53960 217 0 217
53970 154 0 154
53980 155 0 155
53990 195 0 195
54000 161 0 161
54010 160 0 160
54020 222 0 222
54030 158 0 158
54040 162 0 162
54050 213 0 213
54060 158 0 158
54070 159 0 159
54080 155 0 155
54090 199 0 199
54100 152 0 152
54110 161 0 161
54120 152 0 152
54130 197 0 197
54140 149 0 149
54150 145 0 145
54160 146 0 146
54170 197 0 197
54180 212 0 212
54190 161 0 161
54200 154 0 154
54210 160 0 160
54220 210 0 210
54230 151 0 151
54240 153 0 153
54250 155 0 155
54260 162 0 162
54270 193 0 193
54280 159 0 159
54290 205 0 205
54300 99 0 99
54310 98 0 98
54320 138 0 138
54330 152 0 152
54340 161 0 161
54350 213 0 213
54360 262 0 262
54370 373 0 373
54380 195 0 195
54390 161 0 161
54400 155 0 155
54410 155 0 155
54420 204 0 204
54430 104 0 104
54440 157 0 157
54450 216 0 216
54460 161 0 161
54470 155 0 155
54480 269 0 269
54490 162 0 162
54500 103 0 103
54510 153 0 153
54520 208 0 208
54530 159 0 159
54540 161 0 161
54550 207 0 207
54560 155 0 155
54570 103 0 103
54580 258 0 258
54590 153 0 153
54600 162 0 162
54610 107 0 107
54620 210 0 210
54630 155 0 155
54640 153 0 153
54650 208 0 208
54660 148 0 148
54670 156 0 156
54680 216 0 216
54690 152 0 152
54700 199 0 199
54710 214 0 214
54720 148 0 148
54730 150 0 150
54740 204 0 204
54750 162 0 162
54760 159 0 159
54770 202 0 202
54780 144 0 144
54790 284 0 284
54800 106 0 106
54810 200 0 200
54820 154 0 154
54830 154 0 154
54840 204 0 204
54850 149 0 149
54860 149 0 149
54870 155 0 155
54880 203 0 203
54890 154 0 154
54900 205 0 205
54910 152 0 152
54920 160 0 160
54930 157 0 157
54940 205 0 205
54950 244 0 244
54960 154 0 154
54970 162 0 162
54980 214 0 214
54990 160 0 160
55000 212 0 212
55010 143 0 143
55020 200 0 200
55030 149 0 149
55040 142 0 142
55050 149 0 149
55060 204 0 204
55070 153 0 153
55080 143 0 143
55090 154 0 154
55100 260 0 260
55110 161 0 161
55120 161 0 161
55130 151 0 151
55140 154 0 154
55150 217 0 217
55160 162 0 162
55170 213 0 213
55180 153 0 153
55190 142 0 142
55200 196 0 196
55210 46 0 46
55220 205 0 205
55230 209 0 209
55240 98 0 98
55250 258 0 258
55260 161 0 161
55270 103 0 103
55280 216 0 216
55290 156 0 156
55300 148 0 148
55310 218 0 218
55320 196 0 196
55330 155 0 155
55340 158 0 158
55350 164 0 164
55360 209 0 209
55370 152 0 152
55380 144 0 144
55390 246 0 246
55400 142 0 142
55410 263 0 263
55420 160 0 160
55430 154 0 154
55440 100 0 100
55450 153 0 153
55460 203 0 203
55470 210 0 210
55480 217 0 217
55490 161 0 161
55500 260 0 260
55510 202 0 202
55520 252 0 252
55530 202 0 202
55540 159 0 159
55550 162 0 162
55560 154 0 154
55570 215 0 215
55580 162 0 162
55590 156 0 156
55600 208 0 208
55610 152 0 152
55620 145 0 145
55630 204 0 204
55640 99 0 99
55650 204 0 204
55660 161 0 161
55670 153 0 153
55680 202 0 202
55690 154 0 154
55700 161 0 161
55710 213 0 213
55720 160 0 160
55730 161 0 161
55740 283 0 283
55750 156 0 156
55760 161 0 161
55770 163 0 163
55780 214 0 214
55790 143 0 143
55800 139 0 139
55810 151 0 151
55820 163 0 163
55830 203 0 203
55840 151 0 151
55850 101 0 101
55860 255 0 255
55870 145 0 145
55880 210 0 210
55890 102 0 102
55900 209 0 209
55910 418 0 418
55920 310 0 310
55930 197 0 197
55940 155 0 155
55950 154 0 154
55960 213 0 213
55970 163 0 163
55980 157 0 157
55990 201 0 201
56000 160 0 160
56010 221 0 221
56020 166 0 166
56030 166 0 166
56040 205 0 205
56050 204 0 204
56060 159 0 159
56070 163 0 163
56080 210 0 210
56090 156 0 156
56100 144 0 144
56110 152 0 152
56120 196 0 196
56130 158 0 158
56140 207 0 207
56150 161 0 161
56160 161 0 161
56170 216 0 216
56180 217 0 217
56190 270 0 270
56200 212 0 212
56210 204 0 204
56220 201 0 201
56230 330 0 330
56240 237 0 237
56250 244 0 244
56260 256 0 256
56270 161 0 161
56280 157 0 157
56290 213 0 213
56300 214 0 214
56310 165 0 165
56320 103 0 103
56330 203 0 203
56340 154 0 154
56350 200 0 200
56360 150 0 150
56370 208 0 208
56380 201 0 201
56390 161 0 161
56400 207 0 207
56410 152 0 152
56420 156 0 156
56430 243 0 243
56440 199 0 199
56450 153 0 153
56460 155 0 155
56470 214 0 214
56480 201 0 201
56490 155 0 155
56500 196 0 196
56510 144 0 144
56520 95 0 95
56530 144 0 144
56540 156 0 156
56550 156 0 156
56560 206 0 206
56570 161 0 161
56580 215 0 215
56590 143 0 143
56600 152 0 152
56610 160 0 160
56620 155 0 155
56630 190 0 190
56640 158 0 158
56650 214 0 214
56660 160 0 160
56670 162 0 162
56680 216 0 216
56690 159 0 159
56700 161 0 161
56710 204 0 204
56720 155 0 155
56730 157 0 157
56740 162 0 162
56750 216 0 216
56760 143 0 143
56770 150 0 150
56780 269 0 269
56790 105 0 105
56800 199 0 199
56810 161 0 161
56820 167 0 167
56830 257 0 257
56840 614 0 614
56850 883 0 883
56860 232 0 232
56870 284 0 284
56880 105 0 105
56890 202 0 202
56900 274 0 274
56910 164 0 164
56920 263 0 263
56930 207 0 207
56940 104 0 104
56950 204 0 204
56960 205 0 205
56970 100 0 100
56980 212 0 212
56990 146 0 146
57000 156 0 156
57010 212 0 212
57020 155 0 155
57030 204 0 204
57040 153 0 153
57050 155 0 155
57060 155 0 155
57070 158 0 158
57080 161 0 161
57090 214 0 214
57100 153 0 153
57110 139 0 139
57120 255 0 255
57130 203 0 203
57140 212 0 212
57150 157 0 157
57160 99 0 99
57170 190 0 190
57180 150 0 150
57190 193 0 193
57200 161 0 161
57210 148 0 148
57220 216 0 216
57230 160 0 160
57240 200 0 200
57250 156 0 156
57260 161 0 161
57270 202 0 202
57280 156 0 156
57290 308 0 308
57300 434 0 434
57310 171 0 171
57320 230 0 230
57330 230 0 230
57340 163 0 163
57350 164 0 164
57360 161 0 161
57370 203 0 203
57380 96 0 96
57390 148 0 148
57400 192 0 192
57410 161 0 161
57420 155 0 155
57430 153 0 153
57440 157 0 157
57450 215 0 215
57460 165 0 165
57470 210 0 210
57480 163 0 163
57490 153 0 153
57500 143 0 143
57510 155 0 155
57520 161 0 161
57530 216 0 216
57540 162 0 162
57550 150 0 150
57560 207 0 207
57570 212 0 212
57580 204 0 204
57590 150 0 150
57600 153 0 153
57610 206 0 206
57620 154 0 154
57630 104 0 104
